range_m,freq_hz,TL_db
5000,7593.75,77.67282846075352
5000,7625.0,77.69843066586718
5000,7656.25,77.72413109283619
5000,7687.5,77.74992968764043
5000,7718.75,77.77582639574302
5000,7750.0,77.80182116209711
5000,7781.25,77.82791393115268
5000,7812.5,77.85410464686304
5000,7843.75,77.88039325269129
5000,7875.0,77.90677969161649
5000,7906.25,77.93326390613984
5000,7937.5,77.95984583829052
5000,7968.75,77.98652542963158
5000,8000.0,78.01330262126557
5000,8031.25,78.04017735384002
5000,8062.5,78.06714956755295
5000,8093.75,78.09421920215803
5000,8125.0,78.12138619696982
5000,8156.25,78.14865049086876
5000,8187.5,78.17601202230604
5000,8218.75,78.20347072930852
5000,8250.0,78.23102654948332
5000,8281.25,78.25867942002249
5000,8312.5,78.28642927770741
5000,8343.75,78.31427605891331
5000,8375.0,78.3422196996134
5000,8406.25,78.37026013538319
5000,8437.5,78.39839730140459
5000,8468.75,78.42663113246982
5000,8500.0,78.45496156298552
5000,8531.25,78.48338852697643
5000,8562.5,78.51191195808924
5000,8593.75,78.5405317895963
5000,8625.0,78.56924795439917
5000,8656.25,78.5980603850322
5000,8687.5,78.62696901366597
5000,8718.75,78.65597377211071
5000,8750.0,78.68507459181964
5000,8781.25,78.71427140389216
5000,8812.5,78.74356413907711
5000,8843.75,78.77295272777589
5000,8875.0,78.8024371000455
5000,8906.25,78.8320171856016
5000,8937.5,78.8616929138214
5000,8968.75,78.89146421374664
5000,9000.0,78.92133101408633
5000,9031.25,78.95129324321964
5000,9062.5,78.98135082919856
5000,9093.75,79.01150369975063
5000,9125.0,79.04175178228155
5000,9156.25,79.07209500387779
5000,9187.5,79.1025332913091
5000,9218.75,79.13306657103107
5000,9250.0,79.16369476918749
5000,9281.25,79.19441781161285
5000,9312.5,79.22523562383465
5000,9343.75,79.25614813107576
5000,9375.0,79.28715525825669
5000,9406.25,79.31825692999782
5000,9437.5,79.34945307062165
5000,9468.75,79.38074360415496
5000,9500.0,79.41212845433093
5000,9531.25,79.44360754459127
5000,9562.5,79.47518079808829
5000,9593.75,79.50684813768689
5000,9625.0,79.53860948596662
5000,9656.25,79.57046476522365
5000,9687.5,79.60241389747266
5000,9718.75,79.63445680444882
5000,9750.0,79.66659340760962
5000,9781.25,79.6988236281368
5000,9812.5,79.73114738693802
5000,9843.75,79.76356460464886
5000,9875.0,79.7960752016345
5000,9906.25,79.8286790979914
5000,9937.5,79.86137621354916
5000,9968.75,79.89416646787214
5000,10000.0,79.92704978026116
5000,10031.25,79.96002606975512
5000,10062.5,79.99309525513267
5000,10093.75,80.02625725491383
5000,10125.0,80.05951198736152
5000,10156.25,80.09285937048317
5000,10187.5,80.12629932203227
5000,10218.75,80.15983175950986
5000,10250.0,80.19345660016606
5000,10281.25,80.2271737610016
5000,10312.5,80.26098315876919
5000,10343.75,80.29488470997508
5000,10375.0,80.32887833088039
5000,10406.25,80.36296393750261
5000,10437.5,80.39714144561698
5000,10468.75,80.43141077075784
5000,10500.0,80.46577182822001
5000,10531.25,80.5002245330602
5000,10562.5,80.53476880009826
5000,10593.75,80.56940454391855
5000,10625.0,80.60413167887124
5000,10656.25,80.6389501190736
5000,10687.5,80.67385977841127
5000,10718.75,80.70886057053958
5000,10750.0,80.74395240888474
5000,10781.25,80.77913520664507
5000,10812.5,80.81440887679229
5000,10843.75,80.8497733320727
5000,10875.0,80.88522848500838
5000,10906.25,80.92077424789841
5000,10937.5,80.95641053281997
5000,10968.75,80.99213725162966
5000,11000.0,81.02795431596448
5000,11031.25,81.0638616372431
5000,11062.5,81.09985912666696
5000,11093.75,81.13594669522138
5000,11125.0,81.17212425367671
5000,11156.25,81.20839171258943
5000,11187.5,81.2447489823032
5000,11218.75,81.28119597295
5000,11250.0,81.31773259445121
5000,11281.25,81.35435875651868
5000,11312.5,81.39107436865571
5000,11343.75,81.42787934015823
5000,11375.0,81.46477358011575
5000,11406.25,81.50175699741247
5000,11437.5,81.53882950072821
5000,11468.75,81.57599099853957
5000,11500.0,81.6132413991208
5000,11531.25,81.65058061054486
5000,11562.5,81.68800854068449
5000,11593.75,81.72552509721311
5000,11625.0,81.76313018760581
5000,11656.25,81.80082371914038
5000,11687.5,81.83860559889827
5000,11718.75,81.8764757337655
5000,11750.0,81.91443403043368
5000,11781.25,81.95248039540094
5000,11812.5,81.99061473497287
5000,11843.75,82.02883695526346
5000,11875.0,82.06714696219605
5000,11906.25,82.10554466150425
5000,11937.5,82.14402995873287
5000,11968.75,82.1826027592388
5000,12000.0,82.22126296819198
5000,12031.25,82.26001049057628
5000,12062.5,82.29884523119038
5000,12093.75,82.33776709464871
5000,12125.0,82.3767759853823
5000,12156.25,82.4158718076397
5000,12187.5,82.45505446548786
5000,12218.75,82.49432386281298
5000,12250.0,82.5336799033214
5000,12281.25,82.57312249054048
5000,12312.5,82.61265152781947
5000,12343.75,82.65226691833033
5000,12375.0,82.6919685650686
5000,12406.25,82.73175637085434
5000,12437.5,82.7716302383328
5000,12468.75,82.81159006997544
5000,12500.0,82.85163576808067
5000,12531.25,82.8917672347747
5000,12562.5,82.93198437201244
5000,12593.75,82.9722870815782
5000,12625.0,83.01267526508667
5000,12656.25,83.0531488239836
5000,12687.5,83.09370765954675
5000,12718.75,83.13435167288658
5000,12750.0,83.17508076494715
5000,12781.25,83.21589483650692
5000,12812.5,83.25679378817951
5000,12843.75,83.29777752041453
5000,12875.0,83.3388459334984
5000,12906.25,83.37999892755514
5000,12937.5,83.42123640254711
5000,12968.75,83.46255825827589
5000,13000.0,83.503964394383
5000,13031.25,83.54545471035073
5000,13062.5,83.58702910550285
5000,13093.75,83.62868747900552
5000,13125.0,83.67042972986793
5000,13156.25,83.71225575694318
5000,13187.5,83.75416545892897
5000,13218.75,83.79615873436845
5000,13250.0,83.83823548165091
5000,13281.25,83.88039559901262
5000,13312.5,83.92263898453754
5000,13343.75,83.96496553615809
5000,13375.0,84.00737515165595
5000,13406.25,84.04986772866275
5000,13437.5,84.09244316466086
5000,13468.75,84.1351013569842
5000,13500.0,84.17784220281885
5000,13531.25,84.22066559920394
5000,13562.5,84.2635714430323
5000,13593.75,84.3065596310513
5000,13625.0,84.34963005986344
5000,13656.25,84.39278262592727
5000,13687.5,84.436017225558
5000,13718.75,84.4793337549283
5000,13750.0,84.522732110069
5000,13781.25,84.56621218686985
5000,13812.5,84.60977388108023
5000,13843.75,84.6534170883099
5000,13875.0,84.69714170402969
5000,13906.25,84.74094762357228
5000,13937.5,84.78483474213293
5000,13968.75,84.82880295477008
5000,14000.0,84.87285215640627
5000,14031.25,84.91698224182865
5000,14062.5,84.96119310568987
5000,14093.75,85.00548464250872
5000,14125.0,85.04985674667084
5000,14156.25,85.09430931242943
5000,14187.5,85.13884223390602
5000,14218.75,85.1834554050911
5000,14250.0,85.22814871984488
5000,14281.25,85.27292207189801
5000,14312.5,85.31777535485226
5000,14343.75,85.36270846218119
5000,14375.0,85.40772128723094
5000,14406.25,85.45281372322086
5000,14437.5,85.49798566324425
5000,14468.75,85.54323700026904
5000,14500.0,85.58856762713852
5000,14531.25,85.63397743657195
5000,14562.5,85.67946632116539
5000,14593.75,85.72503417339232
5000,14625.0,85.77068088560426
5000,14656.25,85.81640635003166
5000,14687.5,85.86221045878438
5000,14718.75,85.90809310385251
5000,14750.0,85.95405417710701
5000,14781.25,86.00009357030044
5000,14812.5,86.04621117506758
5000,14843.75,86.09240688292618
5000,14875.0,86.13868058527761
5000,14906.25,86.18503217340754
5000,14937.5,86.23146153848663
5000,14968.75,86.27796857157125
5000,15000.0,86.32455316360411
5000,15031.25,86.37121520541491
5000,15062.5,86.41795458772116
5000,15093.75,86.46477120112864
5000,15125.0,86.5116649361323
5000,15156.25,86.55863568311679
5000,15187.5,86.60568333235715
5000,15218.75,86.65280777401956
5000,15250.0,86.70000889816194
5000,15281.25,86.74728659473462
5000,15312.5,86.79464075358108
5000,15343.75,86.84207126443853
5000,15375.0,86.88957801693864
5000,15406.25,86.93716090060819
5000,15437.5,86.98481980486973
5000,15468.75,87.03255461904226
5000,15500.0,87.08036523234186
5000,15531.25,87.12825153388242
5000,15562.5,87.17621341267623
5000,15593.75,87.22425075763468
5000,15625.0,87.2723634575689
5000,15656.25,87.3205514011905
5000,15687.5,87.36881447711208
5000,15718.75,87.41715257384803
5000,15750.0,87.4655655798151
5000,15781.25,87.51405338333313
5000,15812.5,87.5626158726256
5000,15843.75,87.6112529358204
5000,15875.0,87.6599644609504
5000,15906.25,87.70875033595418
5000,15937.5,87.75761044867659
5000,15968.75,87.80654468686947
5000,16000.0,87.85555293819229
